post_id,u_fem,u_mal,t_fem,t_mal,tags,ff_co,fm_co,mf_co,mm_co,frd_co,latino,non_latino,trigram1,freq_t1,trigram2,freq_t2,trigram3,freq_t3,trigram4,freq_t4,trigram5,freq_t5,neg_avg,pos_avg,neu_avg,ss_comments,fem_ss,mal_ss,lat_ss,nlat_ss
1405630409737397_1534695293497574,6,4,0,0,0,0,0,0,0,0,6,4,overweight obese Something,1,so don t,1,mexican american woman,1,telling me that,1,that right Substitute,1,0.1039,0.0866,0.8094,-0.060557143,-0.1413,-1.39E-17,0.09876,-0.45885
1405630409737397_1534655260168244,9,4,5,1,6,4,0,1,1,3,8,5,Castellanos Dinora Cuevas,1,PISS Abril Flores,1,latino culture lol,1,apoligize Camila Perez,1,tener cononcimientos en,1,0.089846154,0.039769231,0.870384615,-0.15166,-0.156833333,-0.1439,-0.156833333,-0.1439
1405630409737397_1534641403502963,156,140,45,43,88,26,27,19,16,18,197,99,sss sss sss,5,I don t,4,IIIIIIIIIIIIIII IIIIIIIIIIIIIII IIIIIIIIIIIIIIIIIIIIIIIIIIIIII,3,I wa a,3,used to call,3,0.015952703,0.063652027,0.917003378,0.333003279,0.312585714,0.360488462,0.414854545,0.121152941
1405630409737397_1534610746839362,27,20,3,2,5,2,2,1,0,0,33,14,no lea esto,3,favor no lea,3,por favor no,3,best of the,2,of a country,2,0.133510638,0.112617021,0.732617021,0.073625926,0.02971875,0.137490909,0.019382353,0.16584
1405630409737397_1534559866844450,0,4,1,1,2,0,0,1,1,0,3,1,this fool and,1,a white guy,1,smooth Gerardo Rivadeneira,1,haha all the,1,this that I,1,0.03825,0.10325,0.8585,0.126533333,nan,0.126533333,0.0092,0.3612
1405630409737397_1534530910180679,64,32,33,12,45,26,8,7,4,5,63,33,you got left,2,why you got,2,of those thing,2,be proud of,2,those thing you,2,0.0869375,0.16325,0.749770833,0.015657692,0.013069697,0.020152632,0.020035484,0.009195238
1405630409737397_1534500276850409,5,2,1,0,1,0,0,1,0,1,4,3,your research Miriam,1,thanks for representing,1,Leon amorprohibido Read,1,what I heard,1,jizzed on That,1,0.027857143,0.203142857,0.769,0.460875,0.332,0.8475,0.6752,0.24655
1405630409737397_1534412063525897,228,117,86,97,183,56,65,30,32,16,188,157,I don t,4,s not real,3,Maria DelaGhetto Rendon,2,it s fake,2,and therefore no,2,0.106495652,0.074017391,0.804994203,-0.077371304,-0.077696154,-0.076686486,-0.171515254,0.021816071
1405630409737397_1534382913528812,52,18,28,8,36,22,6,6,2,2,41,29,lip liner and,2,eyebrow on fleek,2,brown lip liner,2,de esos aÃ±os,2,thank you Ladys,1,0.045271429,0.095242857,0.859485714,0.248896154,0.29915625,0.16848,0.283066667,0.2023
1405630409737397_1534343686866068,61,32,45,6,51,35,3,10,3,4,53,40,La Marisoul Hernandez,3,come from Central,2,a lot of,2,is not a,2,you are a,1,0.033064516,0.087150538,0.879795699,0.230564516,0.14045,0.450844444,0.315982353,0.126842857
1405630409737397_1534320603535043,11,5,1,1,2,1,1,0,0,0,11,5,Oscar Isaac wa,2,a Latino film,2,caricature It s,1,such a great,1,Latino movie released,1,0.0758125,0.1081875,0.7534375,0.263277778,0.295283333,0.199266667,0.26032,0.266975
1405630409737397_1534299026870534,83,37,9,12,21,6,9,3,3,5,79,41,Sepa la chingada,3,yo ya vengo,2,all of them,2,La bola la,2,madre la chingada,2,0.0137,0.047225,0.939075,0.207441176,0.174535714,0.361,0.106492308,0.535525
1405630409737397_1534286686871768,74,28,33,36,69,25,28,8,8,7,60,42,look like u,2,It s like,2,you know that,2,Karimkhani Scott Mayra,1,to message me,1,0.023656863,0.136372549,0.820382353,0.41075625,0.390238889,0.437135714,0.4125375,0.408975
1405630409737397_1534254530208317,65,30,44,24,68,31,14,13,10,15,66,29,think of you,2,Hector Hek Valdez,2,me think of,2,let s get,2,a taco tattoo,2,0.003936842,0.084610526,0.911452632,0.355277273,0.332133333,0.404871429,0.3133,0.498
1405630409737397_1534225503544553,9,4,3,2,5,2,2,1,0,1,11,2,cuba welfare benefit,2,u cuba welfare,2,so do they,1,and think so,1,toilet paper Finally,1,0.018,0.105923077,0.876076923,0.13896,0.64965,-0.2015,0.0636,0.4404
1405630409737397_1534184926881944,20,9,5,7,12,2,7,3,0,5,20,9,out of 10,2,didnt miss any,1,Hernandez Esteban Gonzalez,1,Tony Yasmin Martinez,1,de hacerlo Yannet,1,0.037655172,0.020172414,0.942172414,-0.05215,-0.0207,-0.0836,-0.2132,0.431
1405630409737397_1534145170219253,16,14,11,6,17,5,3,6,3,3,22,8,lmao Carlos Sanchez,1,the cool one,1,tÃ_o que esta,1,Paty Mendoza Saul,1,these especially number,1,0.012566667,0.170333333,0.817066667,0.395838462,0.45477,0.1994,0.3312,0.541275
1405630409737397_1534035050230265,33,15,14,8,22,8,8,6,0,2,24,24,thigh LOL Juan,1,her hair and,1,couple of her,1,are in a,1,Worthless Ronda Mousey,1,0.075458333,0.1105,0.7931875,0.051433333,-0.000816667,0.1211,-0.137685714,0.145992857
1405630409737397_1533997763567327,55,18,28,8,36,24,6,4,2,3,51,22,Yes Noooooo Brenda,1,cant do half,1,s a spoiled,1,up with his,1,Yulissa Ramos Jose,1,0.080630137,0.090986301,0.814684932,0.0606,0.06947619,0.033971429,0.032857895,0.119166667
1405630409737397_1533940773573026,6,2,5,1,6,4,1,1,0,0,6,2,to wake up,2,Gil Evelia Rocha,1,THEY ALL LIE,1,the other comment,1,see the other,1,0,0.032125,0.967875,0.4215,0.4215,nan,nan,0.4215
1405630409737397_1533902126910224,105,36,49,18,67,38,14,11,4,26,90,51,12 grape at,3,some of these,3,grape at midnight,3,do you do,3,all of them,2,0.037546099,0.093829787,0.868631206,0.285973469,0.320434286,0.199821429,0.258236667,0.329768421
1405630409737397_1533880966912340,34,40,1,5,6,1,2,0,3,0,39,35,the White House,3,I can get,3,can get the,3,m voting for,3,I m voting,3,0.134648649,0.145837838,0.719540541,-0.099007692,0.03957619,-0.192887097,-0.143793103,-0.04253913
1405630409737397_1533837960249974,10,3,1,2,3,1,2,0,0,1,9,4,it when u,1,is I want,1,Dani Ela Lourdes,1,Hate it when,1,your meme Could,1,0.115769231,0.132538462,0.751692308,-0.04745,-0.26658,0.317766667,0.00254,-0.130766667
1405630409737397_1533793906921046,56,22,20,9,29,17,4,3,5,7,54,24,Tamal de pollo,5,tamal de elote,4,got tamal de,4,Tamal de azucar,3,a tamal de,3,0.025307692,0.051410256,0.910474359,0.1935375,0.34376,-0.056833333,0.106253846,0.571766667
1405630409737397_1533752953591808,41,13,10,6,16,10,4,0,2,5,38,16,Teresa Teresa Teresa,7,I don t,2,don t know,2,cuanto sacas Beatriz,1,They need to,1,0.014611111,0.095685185,0.889685185,0.247008333,0.1751125,0.3908,0.1992375,0.34255
1405630409737397_1533711396929297,47,19,17,8,25,12,7,5,1,7,37,29,I want one,2,Marina Ana Lucy,1,right now Michelada,1,Orlando Julie Emily,1,Micheladas for breakfast,1,0.018424242,0.114045455,0.837227273,0.310882609,0.386775,0.137414286,0.249888235,0.4837
1405630409737397_1533564493610654,35,25,9,3,12,4,2,5,1,4,46,14,ve never been,4,I ve never,4,of these thing,4,any of these,3,never been embarrassed,3,0.070383333,0.1705,0.759116667,0.206738095,0.120670833,0.321494444,0.186046667,0.258466667
1405630409737397_1533497140284056,3,6,2,1,3,1,1,1,0,0,5,4,being watched you,1,pajarracos observandolos te,1,set for falier,1,Knowing what people,1,y cacahuates y,1,0.021,0.140555556,0.838666667,0.22774,0.4926,0.161525,0.189225,0.3818
1405630409737397_1533463373620766,65,20,26,17,43,20,11,6,6,26,56,29,you do it,2,do it again,2,Did you do,2,todocambiodesdequetevi com mx,1,about right especially,1,0.015752941,0.089576471,0.894670588,0.339890909,0.317422222,0.441,0.315907143,0.3818625
1405630409737397_1533436266956810,260,94,140,64,204,106,50,34,14,42,251,103,I got Teresa,11,I got Rubi,7,I got Soraya,6,got rubi lol,4,ser y no,4,0.020231638,0.092144068,0.884805085,0.273211579,0.288804478,0.2359,0.263110169,0.289766667
1405630409737397_1533407620293008,50,12,25,4,29,18,3,7,1,18,43,19,I got the,5,the fun one,3,one who doesn,2,the party to,2,take the quiz,2,0.039306452,0.156741935,0.803951613,0.395919231,0.367465,0.490766667,0.378429412,0.428955556
1405630409737397_1533392010294569,8,5,2,0,2,1,0,1,0,0,6,7,the indigenous tribe,2,You think this,1,get for the,1,Giselle And soccer,1,go back and,1,0.111384615,0.099846154,0.789,-0.074825,0.0151,-0.2247,-0.042866667,-0.094
1405630409737397_1533350043632099,6,4,1,1,2,0,0,1,1,0,5,5,from three broken,1,Peace Perro Aguayo,1,back bump not,1,Aniceto Molina too,1,Mysterio dropkick R,1,0.0945,0.0412,0.8643,-0.2332,0.5423,-0.62095,-0.8807,0.09055
1405630409737397_1533308623636241,14,11,8,1,9,4,1,4,0,1,18,7,Selena cover album,2,Tania Gil Just,1,Bora Who is,1,article and can,1,Hernandez your gurl,1,0.0214,0.12512,0.81348,0.494928571,0.465816667,0.6696,0.1617,0.74485
1405630409737397_1533270763640027,5,5,0,0,0,0,0,0,0,1,6,4,called my tamale,1,mierda indios cagados,1,destroying our food,1,burrito and chalupa,1,food for cultural,1,0.0818,0.1324,0.7856,0.1605,0.02596,0.8332,-0.55855,0.520025
1405630409737397_1533239026976534,54,24,12,4,16,12,4,0,0,5,53,25,don t need,4,I don t,4,t need porn,4,people who want,3,I want to,3,0.124153846,0.108564103,0.741653846,0.032476087,-0.044022581,0.190573333,0.056185294,-0.0347
1405630409737397_1533159600317810,8,8,5,1,6,3,0,2,1,1,9,7,they were stranded,1,he s being,1,Orale Cast Away,1,He must have,1,watch over you,1,0.023125,0.1255,0.851375,0.348428571,0.492233333,0.240575,0.20755,0.536266667
1405630409737397_1533127653654338,42,16,27,5,32,20,3,7,2,3,37,21,I love Ellen,2,this is so,2,that gay I,1,Zamora Quintana Gringa,1,OMG check out,1,0.015793103,0.167637931,0.816568966,0.514259091,0.61215,0.34295,0.607816667,0.40199
1405630409737397_1533100596990377,33,16,22,3,25,15,3,7,0,4,36,13,Beautiful I love,2,She wa soo,1,remembered is not,1,if it truly,1,heart Her favorite,1,0.040530612,0.131346939,0.828102041,0.34145,0.187827273,0.582857143,0.202114286,0.829125
1405630409737397_1533074113659692,19,6,10,5,15,8,3,2,2,1,15,10,tho 6am am,1,do if you,1,agree I would,1,I would break,1,I want some,1,0.04068,0.2264,0.73292,0.436514286,0.456141667,0.31875,0.506942857,0.366085714
1405630409737397_1533045803662523,27,9,6,6,12,4,4,2,2,1,21,15,a post about,2,a badass Latina,2,who aren t,1,a confident a,1,own rule not,1,0.070944444,0.157805556,0.771194444,0.222566667,0.14870625,0.45892,0.227442857,0.212814286
1405630409737397_1533032983663805,96,41,52,18,70,36,13,16,5,19,86,51,I got the,3,got the traditionalist,3,taco for me,2,I m the,2,take this quiz,2,0.019262774,0.066459854,0.914270073,0.267593333,0.38798,0.02682,0.3586625,0.163514286
1405630409737397_1533005190333251,31,16,4,5,9,4,5,0,0,0,28,19,t claim that,2,We don t,2,She doesn t,2,don t claim,2,she would have,2,0.158595745,0.040680851,0.800680851,-0.29278,-0.292176471,-0.293569231,-0.240105556,-0.371791667
1405630409737397_1532962200337550,7,11,1,3,4,1,1,0,2,0,10,8,like to thank,8,i would like,7,would like to,7,to thank my,3,the first comment,2,0.075444444,0.133888889,0.790611111,0.026,-0.3257,0.20185,0.17936,-0.1657
1405630409737397_1532924423674661,9,9,2,0,2,1,0,1,0,0,13,5,I m Mexican,2,I m not,2,m Mexican I,2,piss me off,2,It never piss,1,0.065777778,0.168666667,0.765333333,0.257684615,0.41565,0.122285714,0.27085,0.2138
1405630409737397_1532872097013227,89,39,44,30,74,27,23,17,7,9,65,63,look like Paquita,3,trump look like,3,la del barrio,2,like Paquita la,2,Trump look like,2,0.03609375,0.139640625,0.8164375,0.311663636,0.347513333,0.234842857,0.280369565,0.345938095
1405630409737397_1532745467025890,45,22,12,6,18,11,5,1,1,4,37,30,I got Don,2,I d be,2,got Don Julio,2,Russelle Oscar Samhar,1,love tequila so,1,0.031402985,0.048104478,0.920492537,0.197564286,0.25322,0.058425,0.372042857,0.023085714
1405630409737397_1532715800362190,6,4,2,3,5,1,1,1,2,2,7,3,When are you,1,Sylvia Villarreal Solis,1,answer Angelica Martinez,1,Robles Sylvia Villarreal,1,just say we,1,0.0378,0.1372,0.825,0.337466667,0.8282,-0.644,0.8282,-0.644
1405630409737397_1532681683698935,21,15,1,1,2,1,1,0,0,0,27,9,God bless these,3,plural two or,2,brought me to,2,two or more,2,this is the,2,0.056638889,0.336111111,0.607305556,0.520089655,0.449523529,0.620058333,0.514166667,0.5356375
1405630409737397_1532657583701345,17,35,4,3,7,1,2,3,1,1,32,20,brother and sister,5,then they will,5,re not sending,4,Latino brother and,4,beautiful Latino brother,3,0.123096154,0.111230769,0.765692308,-0.123864865,-0.042911111,-0.149885714,-0.168220833,-0.041976923
1405630409737397_1532644400369330,33,19,8,6,14,5,3,3,3,3,31,21,how to drive,5,I wa 10,4,when I wa,4,So true I,2,I didn t,2,0.033692308,0.140134615,0.826211538,0.283557692,0.3893625,0.11427,0.208335294,0.425644444
1405630409737397_1532610763706027,35,15,16,10,26,14,8,2,2,3,31,19,Gail from Sin,4,from Sin City,4,got Slim lol,1,Alyssa Lucero Bohacek,1,Diana Sylvia take,1,0.05368,0.04064,0.90568,-0.013425,0.0644625,-0.1692,0.14395,-0.328175
1405630409737397_1532558183711285,18,12,12,2,14,7,2,5,0,3,21,9,on a diet,2,si sorry to,1,latina hater in,1,I guess it,1,Abuela Bahahaha she,1,0.082266667,0.1325,0.7519,0.150835714,0.23307,-0.05475,0.2510625,0.0172
1405630409737397_1532520317048405,8,4,4,1,5,4,0,0,1,1,10,2,cuando andas en,1,Georgina Aguirre Gloria,1,Lissette Rosado Ferrari,1,quÃ© no entienden,1,on the phone,1,0.071333333,0.0315,0.813833333,-0.168166667,0.3182,-0.41135,-0.168166667,nan
1405630409737397_1532477767052660,48,26,19,11,30,14,7,5,4,6,44,30,Legalize my mom,2,and hot sauce,1,a good a,1,Cualtzin Coyotl Grace,1,and had one,1,0.087918919,0.142527027,0.769554054,0.098174194,0.136356522,-0.0116,0.2063625,-0.017226667
1405630409737397_1532388980394872,57,24,19,11,30,15,8,4,3,10,65,16,la del barrio,3,MarÃ_a la del,2,Maria Mercedes Eeeewwwww,1,profesionales tal como,1,day The way,1,0.02162963,0.072592593,0.893432099,0.2762,0.347354545,0.11966,0.247926667,0.7003
1405630409737397_1532355313731572,578,219,344,89,433,268,70,76,19,58,537,260,he couldn t,7,nice of him,6,for the occasion,5,up for the,5,of him to,5,0.050425345,0.102060226,0.838736512,0.216025763,0.2094965,0.229771579,0.237616,0.18454
1405630409737397_1532322263734877,70,39,35,12,47,25,9,10,3,5,69,40,en lugar de,4,say some of,2,I ve never,2,rae e drae,2,e drae srv,2,0.038449541,0.107559633,0.853990826,0.227482927,0.24048,0.207175,0.148892308,0.363706667
1405630409737397_1532293467071090,1,0,0,0,0,0,0,0,0,0,0,1,with la raza,1,National team win,1,the National team,1,know you are,1,When the National,1,0,0.366,0.634,0.8176,0.8176,nan,nan,0.8176
1405630409737397_1532258897074547,71,12,32,9,41,27,9,5,0,18,65,18,to bring cash,2,on thanksgiving We,2,my Miss playing,1,granddaughter feel better,1,eat Tamales more,1,0.009710843,0.102493976,0.863698795,0.45274,0.482866667,0.36236,0.502686667,0.3029
1405630409737397_1532243080409462,55,43,22,14,36,11,7,11,7,0,62,36,if he is,3,he s a,2,me love him,2,He s hot,2,gay or not,2,0.048836735,0.16177551,0.768969388,0.281386667,0.337503333,0.169153333,0.3109,0.241
1405630409737397_1532205883746515,9,3,2,2,4,1,1,1,1,4,7,5,Adela Marisa Kimberly,1,Alexi Luna Carlos,1,DamiÃ¡n Zenteno ve,1,Nick why haven,1,Marisa Kimberly MarÃ_n,1,0,0.180833333,0.735833333,0.541866667,0.541866667,nan,0.5131,0.5994
1405630409737397_1532147883752315,26,10,17,6,23,12,5,5,1,3,27,9,the only girl,4,all the time,2,only girl but,2,being the only,2,I didn t,2,0.035083333,0.102305556,0.862638889,0.192973333,0.194809091,0.187925,0.030363636,0.64015
1405630409737397_1532107317089705,66,33,52,13,65,35,10,17,3,18,62,37,how she would,2,Mary This wa,1,me I m,1,OchoaAditi MukherjiAl Burns,1,work STAAAAAAP Eugenia,1,0.017010101,0.066353535,0.916636364,0.185222727,0.348818182,0.021627273,0.22485,0.1522
1405630409737397_1532071403759963,60,22,19,8,27,15,6,4,2,9,63,19,wa going to,3,of the dark,3,I didn t,3,to take me,3,to tell me,3,0.062182927,0.078817073,0.85904878,0.063037209,0.123234375,-0.112081818,0.112314286,-0.15255
1405630409737397_1531968913770212,9,8,2,0,2,2,0,0,0,0,10,7,I don t,2,They don t,2,struggling dirty like,1,don t give,1,because it s,1,0.199176471,0.107411765,0.693411765,-0.399346154,-0.548428571,-0.225416667,-0.4424,-0.349116667
1405630409737397_1531909220442848,43,27,7,5,12,3,5,4,0,3,37,33,I don t,2,going to vote,2,when it s,2,just don t,2,more Latina than,2,0.112514286,0.098357143,0.789071429,-0.002609259,0.06586875,-0.102213636,0.015055556,-0.020274074
1405630409737397_1531890160444754,31,9,2,1,3,2,1,0,0,2,27,13,all survived and,2,I played with,2,Latino and I,1,fatality growing up,1,Cause we ain,1,0.098925,0.15495,0.7461,0.09537037,0.181014286,-0.204383333,0.055025,0.154054545
1405630409737397_1531853727115064,209,99,46,21,67,32,17,14,4,15,202,106,I don t,6,I can t,5,Fuck that bitch,4,she killed Selena,3,want to hear,3,0.227558442,0.054035714,0.682685065,-0.404279545,-0.442541026,-0.328405085,-0.374672477,-0.452446269
1405630409737397_1531823013784802,26,12,11,5,16,7,4,4,1,5,26,12,a Latina thing,2,all the time,2,resting bitch face,2,include BeyoncÃ© the,1,tha product Huh,1,0.082421053,0.089263158,0.828289474,-0.0303375,-0.026941667,-0.040525,-0.035853846,-0.006433333
1405630409737397_1531775420456228,43,26,12,12,24,9,8,3,4,13,51,18,road trip to,3,with my dad,3,like it My,2,the whole way,2,our road trip,2,0.018565217,0.113086957,0.868347826,0.424978788,0.494984211,0.329971429,0.40432,0.4895375
1405630409737397_1531738263793277,38,36,0,1,1,0,0,0,1,0,42,32,you come to,2,nothing but a,2,broke the law,2,I don t,2,agree with him,2,0.175662162,0.096,0.728324324,-0.248632787,-0.26975,-0.225331034,-0.331663889,-0.129068
1405630409737397_1531718900461880,23,7,11,2,13,10,2,1,0,1,16,14,proud Loud and,3,and proud Loud,3,Loud and proud,3,and Proud Fully,2,Loud and Proud,2,0.003933333,0.135733333,0.860333333,0.457088889,0.382966667,0.605333333,0.583775,0.35574
1405630409737397_1531689770464793,4,1,1,1,2,1,1,0,0,1,3,2,fall into place,2,you might leave,1,Ama his name,1,place Paco Dolores,1,Spirit say Find,1,0.026,0.0412,0.9328,0.29265,0.6369,-0.0516,-0.0516,0.6369
1405630409737397_1531609183806185,29,18,16,6,22,9,4,7,2,3,35,12,the same public,2,listen to the,2,a fuck because,2,to her fan,2,is known a,2,0.02306383,0.076851064,0.878787234,0.335557143,0.126175,0.614733333,0.15427,0.788775
1405630409737397_1531568333810270,4,2,2,1,3,2,1,0,0,0,4,2,Chavez kicked his,1,out for Leonard,1,Smith Tlatlakatl Itzcuintli,1,out of retirement,1,liked him so,1,0.083166667,0.2085,0.7085,-0.0128,0.6249,-0.33165,-0.0128,nan
1405630409737397_1531514503815653,7,5,1,0,1,1,0,0,0,1,7,5,highly disapprove this,1,and shouldn t,1,driving That Concha,1,Drinks beer Mi,1,They don t,1,0.089333333,0.125583333,0.785083333,-0.123683333,-0.1427,-0.114175,0.117725,-0.6065
1405630409737397_1531497667150670,78,46,29,24,53,19,16,10,8,7,84,40,12 year old,6,a 12 year,5,for not taking,2,I don t,2,a lot of,2,0.11391129,0.06908871,0.808935484,-0.147977586,-0.161139024,-0.116235294,-0.122638462,-0.199989474
1405630409737397_1531471950486575,90,36,60,41,101,43,28,17,13,6,84,42,I don t,2,is the bomb,2,Ceviche is the,2,ceviche I think,2,my mouth water,2,0.008515873,0.058944444,0.932531746,0.417491304,0.389816667,0.51712,0.34305625,0.587628571
1405630409737397_1531455403821563,31,20,8,3,11,5,2,3,1,1,29,22,get over it,2,B I A,2,M B I,2,C O L,2,over it he,1,0.125705882,0.144352941,0.651509804,0.048317241,0.139017647,-0.080175,0.0412,0.055942857
1405630409737397_1531403973826706,26,10,6,9,15,4,8,2,1,2,26,10,I want to,2,of the best,2,One of the,2,the Wolfpack it,1,then being raised,1,0.043055556,0.164388889,0.792555556,0.316978947,0.478293333,-0.28795,0.392015385,0.1544
1405630409737397_1531371470496623,41,11,18,6,24,14,5,4,1,10,34,18,Calladita te f,2,mom used to,2,te f mÃ¡s,2,f mÃ¡s bonita,2,Nancy Corona some,1,0.020019231,0.130288462,0.849692308,0.31027,0.254657143,0.440033333,0.312327273,0.307755556
1405630409737397_1531328707167566,53,12,16,14,30,13,11,3,3,9,41,24,she raised me,3,I miss my,3,she would get,2,She wa my,2,I wa only,2,0.026338462,0.133,0.840646154,0.376714286,0.378933333,0.370057143,0.41781875,0.321908333
1405630409737397_1531301927170244,55,18,24,8,32,18,8,6,0,12,51,22,out of 11,4,11 11 11,4,I only got,2,9 out of,2,3 out of,1,0.027356164,0.03760274,0.921328767,0.057378571,0.085044444,0.00758,-0.068211111,0.28344
1405630409737397_1531178890515881,27,17,4,3,7,3,3,1,0,0,27,17,a a kid,4,arroz con leche,3,wa a kid,3,I wa a,3,t like it,2,0.122204545,0.106409091,0.771477273,-0.040974074,-0.089913333,0.0202,-0.149788235,0.14401
